G,NO,店舗,店舗名,部門,品種,品目,セグメント,分類名,ＪＡＮ,品名,客数,点数,原価,売上,粗利,粗利率%,ﾒｰｶｺｰﾄﾞ,メーカ名
0,3459,0,,8,1,2,1,オーラルケア／歯磨／歯周病予防／一般,4903301281566,システマハグキプラスＳハミガキ＋ミニハミガキ付き,3,3,1041,1734,693,39.97,370,ライオン
0,3460,0,,8,1,2,1,オーラルケア／歯磨／歯周病予防／一般,4903301281573,システマハグキプラスＷハミガキ＋ミニハミガキ付き,2,2,694,1156,462,39.97,370,ライオン
0,3461,0,,8,1,2,1,オーラルケア／歯磨／歯周病予防／一般,4903301293064,システマハグキＰプレミアムハミガキエレガントＦＭ,1,1,478,798,320,40.1,370,ライオン
0,3462,0,,8,1,2,1,オーラルケア／歯磨／歯周病予防／一般,4903301293125,システマハグキプラスＰハミガキクリスタルミント増量,1,1,478,798,320,40.1,370,ライオン
0,3463,0,,8,1,2,1,オーラルケア／歯磨／歯周病予防／一般,4903301300885,システマＥＸハミガキくすみクリア増量,4,4,1060,1392,332,23.85,370,ライオン
0,3464,0,,8,1,2,1,オーラルケア／歯磨／歯周病予防／一般,4903301310822,システマハグキプラスＰハミガキＥＦミントミニ付き,3,3,1434,2394,960,40.1,370,ライオン
0,3465,0,,8,1,2,1,オーラルケア／歯磨／歯周病予防／一般,4903301310839,システマハグキプラスＰハミガキＦＣミントミニ付き,2,2,956,1596,640,40.1,370,ライオン
0,3466,0,,8,1,2,1,オーラルケア／歯磨／歯周病予防／一般,4987072036655,生葉無研磨タイプ　９５ｇ,2,2,1160,1396,236,16.91,731,小林製薬
0,3467,0,,8,1,2,1,オーラルケア／歯磨／歯周病予防／一般,4987107622860,クリーンデンタルＬ　トータルケア　５０ｇ,1,1,471,840,369,43.93,1240,第一三共ヘルスケア
0,3468,0,,8,1,2,2,オーラルケア／歯磨／歯周病予防／塩入,4901301026743,薬用つぶ塩　スタンディング　１８０ｇ,2,2,476,696,220,31.61,400,花王
0,3469,0,,8,1,2,3,オーラルケア／歯磨／歯周病予防／医薬品,4903301136842,デントヘルスＲ　１０ｇ,2,2,616,1156,540,46.71,370,ライオン
0,3470,0,,8,1,2,3,オーラルケア／歯磨／歯周病予防／医薬品,4903301136859,デントヘルスＢ　９０ｇ,1,1,927,1480,553,37.36,370,ライオン
0,3471,0,,8,1,2,3,オーラルケア／歯磨／歯周病予防／医薬品,4987316003573,アセス　６０ｇ,2,2,864,1596,732,45.86,750,佐藤製薬
0,3472,0,,8,1,2,3,オーラルケア／歯磨／歯周病予防／医薬品,4987316003597,アセス　１６０ｇ,1,1,883,1480,597,40.34,750,佐藤製薬
0,3473,0,,8,1,2,3,オーラルケア／歯磨／歯周病予防／医薬品,4987316003627,アセスＬ　１６０ｇ,1,1,883,1480,597,40.34,750,佐藤製薬
0,3474,0,,8,1,2,3,オーラルケア／歯磨／歯周病予防／医薬品,4987316003658,アセスＥＸ１００ｇ,1,1,780,1380,600,43.48,750,佐藤製薬
0,3475,0,,8,1,3,1,オーラルケア／歯磨／知覚過敏／一般,4901080719416,薬用シュミテクトデイリーケア＋９０Ｇ,1,1,332,598,266,44.48,920,グラクソ・スミスクラインＣＨＪ
0,3476,0,,8,1,3,1,オーラルケア／歯磨／知覚過敏／一般,4901080724717,薬用シュミテクト　コンプリートワンＥＸ　９０ｇ,7,7,3724,5586,1862,33.33,920,グラクソ・スミスクラインＣＨＪ
0,3477,0,,8,1,3,1,オーラルケア／歯磨／知覚過敏／一般,4901080729613,薬用シュミテクト　やさしくホワイトニングＥ　９０ｇ,2,2,896,1196,300,25.08,920,グラクソ・スミスクラインＣＨＪ
0,3478,0,,8,1,3,1,オーラルケア／歯磨／知覚過敏／一般,4901080729712,薬用シュミテクト　やさしくホワイトニングＥ　９９ｇ,2,2,896,1196,300,25.08,920,グラクソ・スミスクラインＣＨＪ
0,3479,0,,8,1,3,1,オーラルケア／歯磨／知覚過敏／一般,4901080731319,薬用シュミテクトバリア＆プロテクト,1,1,532,798,266,33.33,920,グラクソ・スミスクラインＣＨＪ
0,3480,0,,8,1,3,1,オーラルケア／歯磨／知覚過敏／一般,4901080769510,シュミテクト　トゥルーホワイト　８０ｇ,1,1,563,980,417,42.55,920,グラクソ・スミスクラインＣＨＪ
0,3481,0,,8,1,3,1,オーラルケア／歯磨／知覚過敏／一般,4901080772015,薬用シュミテクト　フレッシュ＆クリーン増量　９９ｇ,1,1,448,598,150,25.08,920,グラクソ・スミスクラインＣＨＪ
0,3482,0,,8,1,3,1,オーラルケア／歯磨／知覚過敏／一般,4901301348975,クリアクリーンプレミアム　しみる歯ケア１００ｇ,1,1,376,548,172,31.39,400,花王
0,3483,0,,8,1,3,1,オーラルケア／歯磨／知覚過敏／一般,4903301293149,ＮＯＮＩＯプラス知覚過敏ケアハミガキ,2,3,792,1134,342,30.16,370,ライオン
0,3484,0,,8,1,3,1,オーラルケア／歯磨／知覚過敏／一般,4987072008041,生葉１００Ｇ,3,3,1740,2094,354,16.91,731,小林製薬
0,3485,0,,8,1,3,1,オーラルケア／歯磨／知覚過敏／一般,4987072027110,生葉　知覚過敏予防タイプ１００ｇ,1,1,580,698,118,16.91,731,小林製薬
0,3486,0,,8,1,3,1,オーラルケア／歯磨／知覚過敏／一般,4987072072752,ひきしめ生葉　１００Ｇ,3,3,1860,2244,384,17.11,731,小林製薬
0,3487,0,,8,1,4,1,オーラルケア／歯磨／美白／美白,49354614,スマイルＣホワイトニングペースト,1,1,819,1300,481,37,9999,その他
0,3488,0,,8,1,4,1,オーラルケア／歯磨／美白／美白,4582469490616,ＴＢＷ　薬用デンタルペースト,1,1,581,900,319,35.44,1150,ネイチャーラボ
0,3489,0,,8,1,4,1,オーラルケア／歯磨／美白／美白,4901080720818,プロエナメルホワイトニングエナメルケア９０ｇ,1,1,399,668,269,40.27,920,グラクソ・スミスクラインＣＨＪ
0,3490,0,,8,1,4,1,オーラルケア／歯磨／美白／美白,4901301335678,クリアクリーンプレミアム美白,2,2,752,1096,344,31.39,400,花王
0,3491,0,,8,1,4,1,オーラルケア／歯磨／美白／美白,4901616010635,オーラツープレミアムＳＣシトラスＭ１００Ｇ,1,1,257,378,121,32.01,270,サンスター
0,3492,0,,8,1,4,1,オーラルケア／歯磨／美白／美白,4901616010703,オーラ２プレミアムクレンジングペースト１７Ｇ,2,2,816,1196,380,31.77,270,サンスター
0,3493,0,,8,1,4,1,オーラルケア／歯磨／美白／美白,4901616011007,オーラ２ｍｅステインクリアペーストナチュラルミント,7,7,1540,1846,306,16.58,270,サンスター
0,3494,0,,8,1,4,1,オーラルケア／歯磨／美白／美白,4901616011014,オーラ２ｍｅステインクリアペーストピーチＲミント,5,5,1100,1330,230,17.29,270,サンスター
0,3495,0,,8,1,4,1,オーラルケア／歯磨／美白／美白,4901616964297,オーラツーミーＳＣペースト増量ナチュラルミント,6,6,1320,1568,248,15.82,270,サンスター
0,3496,0,,8,1,4,1,オーラルケア／歯磨／美白／美白,4901616964303,オーラツーミーＳＣペースト増量ピーチミント,3,4,880,1052,172,16.35,270,サンスター
0,3497,0,,8,1,4,1,オーラルケア／歯磨／美白／美白,4901616964310,オーラツーミーＳＣペースト増量フローラルホワイティ,2,2,440,536,96,17.91,270,サンスター
0,3498,0,,8,1,4,1,オーラルケア／歯磨／美白／美白,4901616965416,オーラ２プレミアムプレミアムミント増量,1,1,257,378,121,32.01,270,サンスター
0,3499,0,,8,1,4,1,オーラルケア／歯磨／美白／美白,4903301186403,ホワイト＆ホワイト　ライオン箱,2,3,261,354,93,26.27,370,ライオン
0,3500,0,,8,1,4,1,オーラルケア／歯磨／美白／美白,4903301205760,クリニカＥＰフレッシュシトラスＳＴ１３０ｇ,3,3,615,864,249,28.82,370,ライオン
0,3501,0,,8,1,4,1,オーラルケア／歯磨／美白／美白,4903301259299,ＮＯＮＩＯハミガキ　クリアハーブミント１３０ｇ,8,7,1379,1946,567,29.14,370,ライオン
0,3502,0,,8,1,4,1,オーラルケア／歯磨／美白／美白,4903301259305,ＮＯＮＩＯハミガキ　ピュアリーミント１３０ｇ,4,4,788,1112,324,29.14,370,ライオン
0,3503,0,,8,1,4,1,オーラルケア／歯磨／美白／美白,4903301259312,ＮＯＮＩＯハミガキ　Ｓシトラスミント１３０ｇ,3,3,591,834,243,29.14,370,ライオン
0,3504,0,,8,1,4,1,オーラルケア／歯磨／美白／美白,4903301268369,ＮＯＮＩＯハミガキピュアリーミント増量,4,4,788,1112,324,29.14,370,ライオン
0,3505,0,,8,1,4,1,オーラルケア／歯磨／美白／美白,4903301268376,ＮＯＮＩＯハミガキスプラッシュシトラスミント増量,1,1,197,278,81,29.14,370,ライオン
0,3506,0,,8,1,4,1,オーラルケア／歯磨／美白／美白,4903301283751,ＮＯＮＩＯハミガキＣハーブ＋ミニリンス付き,7,8,1576,2224,648,29.14,370,ライオン
0,3507,0,,8,1,4,1,オーラルケア／歯磨／美白／美白,4903301283768,ＮＯＮＩＯハミガキＰミント＋ミニリンス付き,2,2,394,556,162,29.14,370,ライオン
0,3508,0,,8,1,4,1,オーラルケア／歯磨／美白／美白,4903301283775,ＮＯＮＩＯハミガキＳシトラス＋ミニリンス付き,3,3,591,834,243,29.14,370,ライオン
0,3509,0,,8,1,4,1,オーラルケア／歯磨／美白／美白,4903301300236,クリニカＡＤＮＳホワイトニングリラックスミント増量,4,4,1552,2392,840,35.12,370,ライオン
0,3510,0,,8,1,4,1,オーラルケア／歯磨／美白／美白,4903301300243,クリニカＡＤＮＳホワイトニングホワイトハーブ増量,1,1,388,598,210,35.12,370,ライオン
0,3511,0,,8,1,4,1,オーラルケア／歯磨／美白／美白,4904108111582,ハニックＤＣルナ５．５ｍｌ,1,1,1019,1480,461,31.15,9999,その他
0,3512,0,,8,1,4,1,オーラルケア／歯磨／美白／美白,4987072036433,美白スミガキ,2,2,768,1156,388,33.56,731,小林製薬
0,3513,0,,8,1,4,1,オーラルケア／歯磨／美白／美白,4987107620781,シティースホワイトプレミアム　ダブルミント　７０ｇ,1,1,889,1480,591,39.93,1240,第一三共ヘルスケア
0,3514,0,,8,1,4,1,オーラルケア／歯磨／美白／美白,4987246641319,アクアフレッシュＥＸＣ　ＷＨフレッシュグレープＦ,4,4,780,1112,332,29.86,920,グラクソ・スミスクラインＣＨＪ
0,3515,0,,8,1,4,1,オーラルケア／歯磨／美白／美白,4987643120059,アパガード　Ｍプラス　１２５ｇ,1,1,826,1280,454,35.47,580,サンギ
0,3516,0,,8,1,4,1,オーラルケア／歯磨／美白／美白,4987643120066,アパガード　Ｍプラス　６０ｇ,1,1,482,778,296,38.05,580,サンギ
0,3517,0,,8,1,4,1,オーラルケア／歯磨／美白／美白,4987643121056,アパガード　スモーキン　１００ｇ,1,1,826,1280,454,35.47,580,サンギ
0,3518,0,,8,1,4,1,オーラルケア／歯磨／美白／美白,4987643122084,アパガード　プレミオ　５０ｇ,1,1,545,848,303,35.73,580,サンギ
0,3519,0,,8,1,5,1,オーラルケア／歯磨／タバコ用／タバコ用,4903301171898,ザクトライオン１５０ｇ,1,1,280,428,148,34.58,370,ライオン
0,3520,0,,8,1,5,1,オーラルケア／歯磨／タバコ用／タバコ用,4987072053621,タバコスミガキ　９０ｇ,1,1,384,578,194,33.56,731,小林製薬
0,3521,0,,8,1,6,1,オーラルケア／歯磨／携帯用／携帯用,4901301732354,クリアクリーンミニ５１ｇ（１７ＧＸ３）,1,1,176,248,72,29.03,400,花王
0,3522,0,,8,1,7,1,オーラルケア／歯磨／子供用／虫歯予防,49795240,クリニカキッズジェルハミガキ　いちご　６０ｇ,2,2,426,576,150,26.04,370,ライオン
0,3523,0,,8,1,7,1,オーラルケア／歯磨／子供用／虫歯予防,49795936,クリニカキッズジェルハミガキ,4,4,852,1152,300,26.04,370,ライオン
0,3524,0,,8,1,7,1,オーラルケア／歯磨／子供用／虫歯予防,4901301281616,クリアクリーンキッズハミガキ　グレープ,5,5,620,940,320,34.04,400,花王
0,3525,0,,8,1,7,1,オーラルケア／歯磨／子供用／虫歯予防,4901301281623,クリアクリーンキッズハミガキ　イチゴ,4,4,496,752,256,34.04,400,花王
0,3526,0,,8,1,7,1,オーラルケア／歯磨／子供用／虫歯予防,4901301281630,クリアクリーンキッズハミガキ　メロンソーダ,2,2,248,376,128,34.04,400,花王
0,3527,0,,8,1,7,1,オーラルケア／歯磨／子供用／虫歯予防,4903301093565,クリニカＫＩＤＳハミガキジューシーＧ６０ｇ,8,8,1168,1504,336,22.34,370,ライオン
0,3528,0,,8,1,7,1,オーラルケア／歯磨／子供用／虫歯予防,4903301099277,クリニカＫＩＤＳＤリンスジューシーＧ,1,1,272,378,106,28.04,370,ライオン
0,3529,0,,8,1,7,1,オーラルケア／歯磨／子供用／虫歯予防,4903301231134,クリニカＫＩＤＳハミガキフレッシュいちご,5,5,730,940,210,22.34,370,ライオン
0,3530,0,,8,1,7,1,オーラルケア／歯磨／子供用／虫歯予防,4903301794387,キシリデント子供６０ｇ,3,3,525,864,339,39.24,370,ライオン
0,3531,0,,8,1,7,2,オーラルケア／歯磨／子供用／歯周病予防,4901616007741,ＧＵＭペースト子供スタンディング,3,3,546,744,198,26.61,270,サンスター
0,3532,0,,8,1,8,1,オーラルケア／歯磨／液体歯磨／歯周病,4901080518712,モンダミン　ＮＥＸＴ　歯周ケア　センシティブ,1,1,678,808,130,16.09,1610,アース製薬名古屋支店
0,3533,0,,8,1,8,1,オーラルケア／歯磨／液体歯磨／歯周病,4901616008205,ＧＵＭデンタルリンス　５００ｍｌ,4,4,2020,2392,372,15.55,270,サンスター
0,3534,0,,8,1,8,1,オーラルケア／歯磨／液体歯磨／歯周病,4901616009653,ＧＵＭデンタルリンスノンアルコール９６０ｍｌ,1,1,757,738,-19,-2.57,270,サンスター
0,3535,0,,8,1,8,1,オーラルケア／歯磨／液体歯磨／歯周病,4901616009660,ＧＵＭデンタルリンスレギュラー９６０ｍｌ,1,1,757,738,-19,-2.57,270,サンスター
0,3536,0,,8,1,8,1,オーラルケア／歯磨／液体歯磨／歯周病,4901616963917,ＧＵＭデンタルリンスＲ９６０ｍｌ＋プロケアミニ付き,2,2,1514,1476,-38,-2.57,270,サンスター
0,3537,0,,8,1,8,1,オーラルケア／歯磨／液体歯磨／歯周病,4901730160445,薬用リステリントータルケアプラス１００ｍｌ,2,2,364,556,192,34.53,390,Ｊ＆Ｊ
0,3538,0,,8,1,8,1,オーラルケア／歯磨／液体歯磨／歯周病,4901730160742,薬用リステリントータルケアゼロプラス,1,1,278,398,120,30.15,390,Ｊ＆Ｊ
0,3539,0,,8,1,8,1,オーラルケア／歯磨／液体歯磨／歯周病,4901730160766,薬用リステリントータルケアゼロプラス１０００ｍｌ,3,3,2301,2940,639,21.73,390,Ｊ＆Ｊ
0,3540,0,,8,1,8,1,オーラルケア／歯磨／液体歯磨／歯周病,4901730170789,リステリンハグキケア１０００ｍｌ,1,1,591,798,207,25.94,390,Ｊ＆Ｊ
0,3541,0,,8,1,8,1,オーラルケア／歯磨／液体歯磨／歯周病,4901730170833,リステリンホワイトニング２５０ｍｌ,1,1,262,398,136,34.17,390,Ｊ＆Ｊ
0,3542,0,,8,1,8,1,オーラルケア／歯磨／液体歯磨／歯周病,4901730170840,リステリンホワイトニング５００ｍｌ,1,1,483,698,215,30.8,390,Ｊ＆Ｊ
0,3543,0,,8,1,8,1,オーラルケア／歯磨／液体歯磨／歯周病,4901730180153,リステリントータルケアＺＰ１０００ｍｌ＋２５０ｍｌ,3,3,2301,2940,639,21.73,390,Ｊ＆Ｊ
0,3544,0,,8,1,8,1,オーラルケア／歯磨／液体歯磨／歯周病,4901730180177,リステリントータルケアＰ１０００ｍｌ＋２５０ｍｌ,3,3,2301,2940,639,21.73,390,Ｊ＆Ｊ
0,3545,0,,8,1,8,1,オーラルケア／歯磨／液体歯磨／歯周病,4901730180573,薬用リステリントータルケアプラスエントリーボトル,1,1,375,498,123,24.7,390,Ｊ＆Ｊ
0,3546,0,,8,1,8,1,オーラルケア／歯磨／液体歯磨／歯周病,4901730180580,薬用リステリントータルケアプラスＺエントリーボトル,2,2,750,996,246,24.7,390,Ｊ＆Ｊ
0,3547,0,,8,1,8,1,オーラルケア／歯磨／液体歯磨／歯周病,4901730190046,リステリンホワイトニングエントリーボトル,1,1,375,498,123,24.7,390,Ｊ＆Ｊ
0,3548,0,,8,1,8,1,オーラルケア／歯磨／液体歯磨／歯周病,4901730190756,リステリントータルケアプラスエントリーボトル,1,1,223,298,75,25.17,390,Ｊ＆Ｊ
0,3549,0,,8,1,8,1,オーラルケア／歯磨／液体歯磨／歯周病,4901730190763,リステリントータルケアゼロプラスエントリーボトル,2,2,446,596,150,25.17,390,Ｊ＆Ｊ
0,3550,0,,8,1,8,1,オーラルケア／歯磨／液体歯磨／歯周病,4901730190770,リステリンホワイトニングエントリーボトル,1,1,223,298,75,25.17,390,Ｊ＆Ｊ
